subject,label,temp_mean,temp_std,temp_max,temp_min,temp_range,temp_deriv,eda_mean,eda_std,eda_max,eda_min,eda_range,eda_deriv,bvp_mean,bvp_std,bvp_max,bvp_min,bvp_range,bvp_deriv
S14,3,31.881083333333336,0.024127986286099707,31.93,31.83,0.10000000000000142,-0.00025104602510459716,0.3190771791666666,0.0017296025161095932,0.322638,0.312404,0.010233999999999965,-1.0702928870292674e-05,-0.6167500000000001,16.69280369712749,90.49,-66.06,156.55,-0.03828451882845188
S14,3,31.830416666666665,0.04263988417224271,31.89,31.75,0.14000000000000057,-0.0005857740585774083,0.31660933333333335,0.0026542006654023337,0.321359,0.308566,0.012792999999999999,-3.211715481171555e-05,-0.2849166666666669,24.096954855881457,93.01,-73.65,166.66000000000003,-0.06686192468619279
S14,3,31.768666666666665,0.03827386691841908,31.87,31.69,0.17999999999999972,-0.0006694560669456073,0.3133206666666667,0.002244348572278585,0.3188,0.306008,0.01279199999999997,-1.0702928870292906e-05,0.05341666666666664,28.74950564780298,124.67,-133.51,258.18,-0.1412552301255232
S15,1,29.85133333333334,0.01978776277287523,29.89,29.79,0.10000000000000142,0.00033472803347281107,0.23974220416666667,0.012245239838571937,0.271468,0.221577,0.04989099999999999,-8.56401673640168e-05,-0.810791666666667,90.68690540236003,331.47,-454.7,786.1700000000001,-0.04719665271966546
S15,1,29.85541666666667,0.015884784823500482,29.89,29.83,0.060000000000002274,8.368200836819905e-05,0.24214615,0.015158281046263128,0.277864,0.221577,0.056287000000000004,0.000128460251046025,1.3391666666666664,64.74331370346714,224.09,-321.7,545.79,-0.31502092050209285
S15,1,29.87108333333333,0.028410556527851422,29.93,29.83,0.10000000000000142,8.368200836819905e-05,0.26224637083333335,0.01142036562863244,0.277864,0.229252,0.04861199999999999,0.0001070502092050209,1.0701250000000002,74.09967109396894,329.68,-368.95,698.63,0.011589958158995592
S15,1,29.891666666666666,0.016448573055300085,29.93,29.85,0.0799999999999983,0.0,0.2658122541666667,0.004693373542158409,0.275305,0.251,0.02430500000000002,-3.2112970711297015e-05,0.5193749999999989,116.08047619371386,379.12,-452.93,832.05,-0.15020920502092094
S15,1,29.888916666666663,0.012929026344710381,29.93,29.85,0.0799999999999983,-8.368200836819905e-05,0.26189988333333336,0.002690842732563331,0.270188,0.251,0.019187999999999983,-3.211715481171532e-05,1.880874999999999,137.5337516532495,429.83,-452.93,882.76,0.032594142259411936
S15,1,29.884416666666663,0.013184323603768281,29.91,29.85,0.05999999999999872,8.368200836819905e-05,0.26214509166666666,0.004540221451089202,0.272747,0.252279,0.02046800000000004,3.7468619246861885e-05,0.7497500000000007,108.44985203203753,429.83,-818.37,1248.2,-0.04811715481171572
S15,1,29.89316666666667,0.020895906031777378,29.95,29.85,0.09999999999999787,0.0001673640167363981,0.26621742083333333,0.006589703954685619,0.275305,0.24972,0.025585000000000024,-1.6054393305439475e-05,-1.4267083333333332,70.86780287677611,257.4,-818.37,1075.77,-0.9121757322175719
S15,1,29.91708333333334,0.020202963204000668,29.95,29.87,0.0799999999999983,8.368200836819905e-05,0.2709399708333333,0.004608108554853717,0.279143,0.248441,0.03070199999999998,5.35146443514657e-06,-0.18799999999999978,68.90942346176853,293.97,-453.24,747.21,0.028117154811713604
S15,1,29.919583333333335,0.02024416925657537,29.95,29.87,0.0799999999999983,-8.368200836819905e-05,0.27227245,0.0037984266224100442,0.279143,0.248441,0.03070199999999998,8.56401673640169e-05,-0.2606250000000003,67.03834474283636,293.97,-453.24,747.21,-0.18117154811715486
S15,1,29.875999999999998,0.05167849327008946,29.95,29.73,0.21999999999999886,-0.0006694560669456073,0.26807224166666666,0.007688920195098743,0.276585,0.24972,0.026865000000000028,-8.56401673640169e-05,-0.551708333333334,30.063340840602926,134.79,-220.31,355.1,0.002092050209204709
S15,1,29.743,0.10852495872686037,29.89,29.59,0.3000000000000007,-0.0010041841004184184,0.26313122083333335,0.008226057613182599,0.276585,0.242045,0.034540000000000015,5.351464435146337e-06,-0.4697916666666669,29.38770885999673,113.85,-220.31,334.15999999999997,-0.030502092050208776
S15,1,29.661749999999998,0.04404850546083685,29.77,29.59,0.17999999999999972,8.368200836819905e-05,0.26546054583333334,0.008149794253920322,0.276585,0.242045,0.034540000000000015,6.958158995815913e-05,-0.7433333333333335,51.67581999564422,237.92,-340.65,578.5699999999999,0.07665271966527153
S15,1,29.770416666666666,0.10182416079802606,29.93,29.65,0.28000000000000114,0.0010878661087866174,0.27308265833333334,0.008002713295080855,0.288098,0.24972,0.03837800000000002,-3.2112970711297015e-05,0.3432499999999997,50.24239531449013,237.92,-340.65,578.5699999999999,0.2562343096234313
S15,1,29.841833333333337,0.05310341064585459,29.93,29.73,0.1999999999999993,-0.0001673640167363981,0.264191875,0.016178276106692424,0.288098,0.236928,0.05117000000000002,-0.00013916317991631794,-0.1441249999999999,36.00925149737275,141.03,-225.07,366.1,0.06794979079497906
S15,1,29.791833333333336,0.04936232256376219,29.91,29.73,0.17999999999999972,-0.0005020920502092092,0.24933660416666664,0.009224205985114165,0.279143,0.231811,0.047331999999999985,-0.00012310460251046027,-1.0941666666666667,68.88976951240454,224.82,-331.41,556.23,0.8421338912133892
S15,1,29.798833333333338,0.05100953069988205,29.93,29.73,0.1999999999999993,0.0008368200836820054,0.25662300416666667,0.011305716956293217,0.277864,0.231811,0.04605300000000001,0.00012310878661087857,-0.9820000000000005,80.31544447365027,280.41,-331.41,611.82,0.0210041841004174
S15,1,29.91466666666667,0.08697636971550951,30.03,29.77,0.26000000000000156,0.0006694560669456073,0.26286468749999997,0.008401573106062366,0.277864,0.236928,0.040936,5.8878661087865996e-05,-0.7713750000000006,56.44032699993308,280.41,-264.81,545.22,0.45665271966527105
S15,1,29.977333333333334,0.03172100600898802,30.03,29.91,0.120000000000001,0.00033472803347281107,0.26151614166666665,0.00989503056488107,0.285539,0.245883,0.039656,7.493305439330547e-05,-0.7148333333333337,48.50216514897958,205.15,-329.62,534.77,0.06912133891213501
S15,1,29.968750000000004,0.024428893411968692,30.01,29.91,0.10000000000000142,8.368200836819905e-05,0.27317865416666665,0.013876481104476718,0.293215,0.245883,0.04733200000000001,0.0001605732217573224,-0.827166666666667,64.16894736661096,205.15,-329.62,534.77,0.12271966527196777
S15,1,29.97266666666667,0.03482655436429087,30.09,29.91,0.17999999999999972,0.0003347280334727962,0.28429208750000007,0.004435971874517516,0.293215,0.274026,0.01918900000000001,1.0702928870292906e-05,0.2745416666666659,68.37368685361787,266.97,-401.88,668.85,-0.2047280334728029
S15,1,30.06625,0.10547165891050289,30.21,29.91,0.3000000000000007,0.0009205020920502194,0.28582181250000005,0.004320253349323832,0.293215,0.274026,0.01918900000000001,-1.0707112970711205e-05,0.3935833333333331,49.78449990200821,266.97,-401.88,668.85,-0.007071129707112946
S15,1,30.179333333333332,0.028975085082801395,30.23,30.09,0.14000000000000057,0.00033472803347281107,0.29097085,0.00455478786946586,0.303449,0.279143,0.02430600000000005,7.4937238493724e-05,0.16733333333333356,12.108640147523678,63.26,-40.97,104.22999999999999,-0.12242677824267796
S15,1,30.188333333333333,0.015184055965240325,30.23,30.15,0.08000000000000185,0.0,0.29826271666666665,0.004661224621247326,0.307287,0.28426,0.023026999999999964,5.3523012552301364e-05,-0.24645833333333325,13.16274830243532,29.75,-59.11,88.86,-0.057907949790795096
S15,1,30.168416666666666,0.02278507674383092,30.21,30.11,0.10000000000000142,-0.000251046025104612,0.305522575,0.004408724212971551,0.317521,0.291936,0.025585000000000024,2.6761506276150682e-05,-0.08095833333333327,18.97561908076424,94.91,-65.95,160.86,0.10430962343096244
S15,1,30.116166666666665,0.05268116888941951,30.19,29.99,0.20000000000000284,-0.0008368200836820202,0.3022390916666667,0.011466608927298306,0.317521,0.272747,0.04477399999999998,-0.00013916736401673634,0.31925000000000003,31.15131349992859,221.84,-199.5,421.34000000000003,-0.07979079497907911
S15,1,30.025750000000002,0.06221150081241694,30.15,29.95,0.1999999999999993,-0.0005857740585774083,0.2863869375,0.013013917997676963,0.316242,0.266351,0.04989100000000002,-0.00014987029288702925,0.8753333333333334,33.21719912016798,221.84,-199.5,421.34000000000003,-0.09037656903765644
S15,1,29.967916666666664,0.014398832900235003,30.01,29.95,0.060000000000002274,-8.368200836819905e-05,0.2819415874999999,0.010540186485178703,0.306008,0.266351,0.039657,8.028870292887034e-05,0.30129166666666657,31.302573809218902,171.94,-187.81,359.75,-0.01535564853556507
S15,1,29.961083333333328,0.010107409273509104,29.99,29.95,0.03999999999999915,8.368200836819905e-05,0.29778838333333335,0.01467912365242065,0.313683,0.26763,0.04605300000000001,0.00015522175732217558,-0.7827916666666669,25.459453322029468,127.2,-187.81,315.01,0.06887029288702945
S15,1,29.965500000000006,0.013156113914577026,30.01,29.95,0.060000000000002274,0.00016736401673641296,0.31166828333333335,0.006498149439370327,0.321359,0.282981,0.03837800000000002,7.493305439330547e-05,-0.648375,49.05620783287991,302.26,-392.22,694.48,-0.04953974895397515
S15,1,29.987333333333336,0.0244858235629433,30.07,29.95,0.120000000000001,0.00033472803347281107,0.31261706250000004,0.010822561558318516,0.321359,0.276585,0.04477399999999998,2.141004184100411e-05,-1.000416666666666,62.99277479594827,302.26,-392.22,694.48,-0.6133891213389131
S15,1,30.088333333333335,0.09931711276959743,30.27,29.97,0.3000000000000007,0.0010041841004184036,0.30889125833333336,0.011301577910846365,0.321359,0.276585,0.04477399999999998,-5.887866108786623e-05,0.25245833333333373,54.05712501024508,294.06,-308.54,602.6,-0.014351464435146115
S15,1,30.229416666666673,0.07712323291690709,30.33,30.05,0.2799999999999976,0.0007531380753138064,0.3054692375,0.009775612436795308,0.330313,0.282981,0.04733200000000004,-7.493305439330547e-05,0.45279166666666604,54.188694463174365,272.82,-308.54,581.36,0.37661087866108856
S15,1,30.258250000000007,0.033964748882725715,30.33,30.19,0.13999999999999702,-8.368200836819905e-05,0.30787847083333336,0.011119772959649369,0.330313,0.285539,0.044774000000000036,5.887866108786623e-05,0.4334583333333344,70.52460214438125,524.47,-245.44,769.9100000000001,0.032761506276149904
S15,1,30.232333333333333,0.015095989165632014,30.25,30.19,0.05999999999999872,0.0,0.310357025,0.012501872087786492,0.331593,0.282981,0.048612000000000044,-4.817573221757332e-05,-0.5655416666666644,78.5547873708106,524.47,-253.14,777.61,0.2801255230125523
S15,1,30.240000000000002,0.015705625319185994,30.27,30.21,0.05999999999999872,0.0,0.31656140833333335,0.013064470244072809,0.331593,0.282981,0.048612000000000044,5.351464435146337e-06,-1.106874999999999,67.93883025549067,250.29,-363.84,614.13,0.0235146443514641
S15,1,30.24433333333333,0.01595479725836542,30.27,30.21,0.05999999999999872,0.0,0.3184003041666667,0.014880039357138228,0.334151,0.280422,0.05372899999999997,-4.817154811715479e-05,0.5195416666666673,55.620776762884184,238.6,-363.84,602.4399999999999,0.02799163179916213
S15,1,30.25008333333333,0.01627860729778639,30.27,30.21,0.05999999999999872,8.368200836819905e-05,0.304536325,0.019116716094674184,0.334151,0.276585,0.05756599999999995,-0.00010169874476987445,-0.3286666666666663,40.052696287377316,162.46,-329.02,491.48,0.007656903765690518
S15,1,30.24958333333333,0.01657788855339778,30.29,30.21,0.0799999999999983,-8.368200836819905e-05,0.3014448625,0.012636285924284096,0.331593,0.276585,0.055008,5.887866108786623e-05,-0.3163333333333333,18.42936365935864,139.64,-191.97,331.61,-0.016150627615062706
S15,1,30.240083333333338,0.017029182468795825,30.29,30.21,0.0799999999999983,8.368200836819905e-05,0.3005227583333333,0.007402053789316215,0.316242,0.276585,0.039657,-6.95815899581589e-05,0.8185000000000002,35.91463711937887,312.16,-400.73,712.8900000000001,0.0523849372384946
S15,3,30.41675,0.07217643313436878,30.51,30.29,0.22000000000000242,0.0007531380753138212,0.49986732500000003,0.03804416211241932,0.55802,0.419861,0.13815899999999998,0.0003479121338912135,-0.008833333333333353,25.17938856761397,188.54,-223.28,411.82,-0.1439748953974892
S15,3,30.486750000000008,0.020601880982085707,30.53,30.43,0.10000000000000142,8.368200836819905e-05,0.5608450208333333,0.04967520553987404,0.706413,0.476148,0.23026499999999994,0.00056736820083682,0.3620416666666666,4.5654935383005295,16.64,-15.7,32.34,-0.04610878661087865
S15,3,30.47575,0.024804653461263065,30.53,30.43,0.10000000000000142,-0.000251046025104612,0.6393164666666666,0.06364190288938744,0.761421,0.522201,0.23922,0.0006262468619246859,0.2011666666666667,15.787360697898668,79.29,-156.72,236.01,-0.00899581589958145
S15,3,30.463999999999995,0.01685229954635236,30.49,30.43,0.05999999999999872,0.0,0.6754552958333334,0.03356260449480914,0.761421,0.60919,0.152231,0.00011775313807531393,-0.10429166666666663,15.903548173230524,79.29,-156.72,236.01,0.008117154811715769
S15,3,30.46625,0.014523687548277504,30.49,30.43,0.05999999999999872,-8.368200836819905e-05,0.6483298375000001,0.0216116583262621,0.698738,0.605352,0.09338599999999997,-0.0002783305439330546,-0.07308333333333333,5.3189917271091485,8.24,-12.28,20.52,0.01748953974895389
S15,3,30.443500000000004,0.03007352102209896,30.49,30.35,0.13999999999999702,-0.0005020920502091943,0.6211458041666666,0.013982830722263737,0.646288,0.596398,0.04988999999999999,-0.00010705020920502125,-0.07145833333333332,11.489012974283904,49.45,-90.57,140.01999999999998,-0.03464435146443527
S15,3,30.38125,0.04876922697767518,30.47,30.31,0.16000000000000014,-0.0004184100418410101,0.6098404291666667,0.012132644700832926,0.645009,0.587443,0.057566000000000006,-0.00010705020920502125,-0.033041666666666664,11.523171416683164,49.45,-90.57,140.01999999999998,-0.02757322175732219
S15,3,30.32208333333333,0.02256087444128856,30.37,30.27,0.10000000000000142,-0.000251046025104612,0.5919948541666666,0.018099465264418704,0.633496,0.555462,0.07803399999999994,-0.0001980418410041838,0.18491666666666665,5.285266548912699,9.41,-14.68,24.09,0.00046025104602506506
S15,3,30.288999999999998,0.022487033300696763,30.33,30.25,0.0799999999999983,-0.0003347280334727962,0.5677584208333334,0.011107801048980516,0.590001,0.543948,0.04605300000000001,-0.00016057322175732215,0.05495833333333334,5.146165805555034,8.27,-11.65,19.92,-0.013765690376569082
S15,3,30.254,0.02259793500890391,30.31,30.21,0.09999999999999787,-0.0003347280334727962,0.551949,0.008691073155351222,0.572092,0.533714,0.03837800000000002,-0.00011775313807531347,-0.2429583333333333,5.2704420274708035,8.27,-11.86,20.13,0.04179916317991638
S15,3,30.224083333333336,0.017223812650577968,30.25,30.19,0.05999999999999872,-0.00025104602510459716,0.5422852083333333,0.004431851498707653,0.551624,0.528597,0.02302700000000002,-2.6761506276150448e-05,-0.1059583333333335,16.62447921234218,137.91,-109.14,247.05,0.02987447698744764
S15,3,30.20833333333333,0.014738460646289116,30.25,30.19,0.05999999999999872,0.0,0.5414057,0.004374996203045975,0.552903,0.528597,0.02430600000000005,-5.351464435146105e-06,-0.03950000000000015,16.68464223220464,137.91,-109.14,247.05,0.0530962343096233
S15,3,30.183916666666665,0.03612007367409785,30.23,30.09,0.14000000000000057,-0.0004184100418410101,0.5384368166666668,0.02931987641614568,0.596398,0.395555,0.200843,-4.282008368200822e-05,-0.7807500000000004,32.02842844418325,123.21,-227.71,350.92,0.12627615062761477
S15,2,30.17008333333333,0.06922181536352702,30.29,30.07,0.21999999999999886,0.0007531380753138064,0.899478825,0.06939516333880465,1.046694,0.757583,0.289111,0.000872460251046025,6.905708333333335,135.32034645117093,923.15,-464.78,1387.9299999999998,-0.20230125523011996
S15,2,30.22891666666667,0.05073289257364313,30.33,30.15,0.17999999999999972,0.000251046025104612,0.9906467583333334,0.06669998614336385,1.145265,0.842014,0.30325099999999994,0.0010868493723849373,7.870041666666666,173.79594694520813,923.15,-961.7,1884.85,-0.10217573221756972
S15,2,30.205416666666665,0.04509981214545692,30.33,30.15,0.17999999999999972,-0.0005857740585774083,1.0922538499999999,0.07271341913271007,1.320523,0.953309,0.36721399999999993,0.0013919456066945608,3.8606666666666656,166.45441008092544,696.39,-961.7,1658.0900000000001,-0.7833472803347281
S15,2,30.177500000000002,0.014505745987941373,30.21,30.15,0.060000000000002274,-0.0001673640167363981,1.1839041124999998,0.05284992840833855,1.333315,1.095375,0.23794000000000004,0.00019269037656903816,-3.2385000000000006,147.10744102327615,446.47,-478.56,925.03,1.6423012552301275
S15,2,30.174416666666673,0.013120964988225311,30.21,30.15,0.060000000000002274,8.368200836821392e-05,1.2554942041666666,0.055560205961378666,1.406233,1.165733,0.24050000000000016,-0.00011775732217573199,1.1395833333333323,129.28465144720926,428.4,-478.56,906.96,-1.6736401673640156
S15,2,30.178833333333333,0.01533967260261974,30.21,30.15,0.060000000000002274,0.0001673640167363981,1.2906096458333332,0.040483173369052154,1.406233,1.183643,0.22259000000000007,0.0003211506276150624,1.399,106.1856533184529,373.97,-357.16,731.1300000000001,0.004769874476986321
S15,2,30.178916666666666,0.020219455702093138,30.21,30.13,0.08000000000000185,-8.368200836821392e-05,1.3113121958333334,0.03367134453778883,1.408791,1.219462,0.18932899999999986,0.00028903347280334775,-3.9065416666666652,131.03958949540123,490.95,-585.19,1076.14,1.1448535564853586
S15,2,30.164166666666667,0.021118054413753792,30.21,30.13,0.08000000000000185,-0.0001673640167363981,1.35266935,0.03465577598675532,1.413908,1.252723,0.1611849999999999,0.00024621338912133906,0.5495833333333328,150.1523983568907,703.64,-585.19,1288.83,1.917531380753137
S15,2,30.166333333333334,0.01879420714534834,30.21,30.13,0.08000000000000185,0.0,1.3754425083333333,0.029362162829480575,1.486825,1.288542,0.198283,0.00024663179916318,3.870416666666665,117.39823458635593,703.64,-408.83,1112.47,-0.5194979079497899
S15,2,30.16658333333333,0.020736273907228334,30.21,30.11,0.10000000000000142,-8.368200836821392e-05,1.3774961125,0.0289566243648699,1.486825,1.293757,0.19306800000000002,3.788284518828501e-05,0.7354166666666653,110.99168140673001,440.78,-613.08,1053.8600000000001,0.12338912133891407
S15,2,30.183,0.034703506066871385,30.25,30.11,0.14000000000000057,0.00033472803347281107,1.4025204333333334,0.0700877774325088,1.576472,1.293757,0.28271500000000005,0.0004924309623430962,-0.5064166666666684,102.60203875732549,341.48,-613.08,954.5600000000001,-0.02652719665272158
S15,2,30.213499999999996,0.01934984926728517,30.25,30.15,0.10000000000000142,0.00016736401673641296,1.4677515791666669,0.07782447927672714,1.576472,1.310388,0.266084,0.0002622761506276149,-0.3710416666666667,30.4897568072448,168.62,-193.76,362.38,0.091338912133891
S15,2,30.18966666666666,0.031831151757708294,30.25,30.13,0.120000000000001,-0.00033472803347281107,1.5218106125000002,0.03700050951850542,1.642993,1.447268,0.19572499999999993,-0.0001980418410041838,-0.2725833333333332,26.68328904313938,168.62,-193.76,362.38,0.03870292887029305
S15,2,30.142666666666667,0.026449112566503914,30.19,30.11,0.08000000000000185,-0.00033472803347281107,1.5075522708333333,0.04200807940669448,1.642993,1.439592,0.20340099999999994,-4.817154811715526e-05,-0.18341666666666706,34.50516673861644,142.41,-337.2,479.61,0.006861924686193107
S15,2,30.122833333333336,0.012462164962619815,30.15,30.11,0.03999999999999915,-0.0001673640167363981,1.4641323666666668,0.023984654885965916,1.518906,1.415286,0.10362000000000005,-0.0002943849372384934,-0.33366666666666694,32.08316682034712,142.41,-337.2,479.61,-0.02083682008368204
S15,2,30.116916666666672,0.012130940698157584,30.15,30.09,0.05999999999999872,-8.368200836819905e-05,1.442768925,0.02188039288368412,1.4946,1.396098,0.09850199999999987,-0.00015522175732217604,0.26975000000000066,31.61618174718183,180.38,-193.41,373.78999999999996,-0.05351464435146376
S15,2,30.107083333333335,0.010946524055100038,30.13,30.07,0.05999999999999872,8.368200836819905e-05,1.4307386458333333,0.02733170808122073,1.512509,1.389701,0.12280800000000003,6.42301255230121e-05,0.2885416666666672,32.345527163065334,180.38,-193.41,373.78999999999996,-0.010502092050209078
S15,2,30.102416666666667,0.014171322764261647,30.13,30.07,0.05999999999999872,8.368200836819905e-05,1.4134101000000001,0.026999672561563912,1.512509,1.370512,0.14199700000000015,-0.00011240585774058543,0.8056666666666668,35.398645365638245,144.65,-406.92,551.57,0.19790794979079526
S15,2,30.07933333333333,0.029431653406191527,30.13,30.03,0.09999999999999787,-0.0003347280334727962,1.4042581416666668,0.023944377348797306,1.458781,1.321901,0.1368800000000001,-0.00038002928870292885,0.9230416666666661,72.96975784185024,356.01,-416.35,772.36,-0.1123849372384933
S15,2,30.03833333333333,0.027758882462295558,30.11,29.99,0.120000000000001,-0.0003347280334727962,1.3594096791666668,0.05265013205009936,1.458781,1.256659,0.20212200000000013,-0.0005352552301255229,0.1996666666666659,66.38956599664003,356.01,-416.35,772.36,-0.28112970711297075
S15,2,30.015499999999996,0.015375846860146623,30.05,29.99,0.060000000000002274,-0.0001673640167363981,1.28979705,0.0313982436080826,1.344928,1.195255,0.14967299999999994,-0.0005834267782426773,0.1838750000000003,25.94651526829197,212.25,-140.25,352.5,-0.0636820083682013
S15,2,30.00408333333333,0.015165521934822804,30.03,29.97,0.060000000000002274,-0.000251046025104612,1.2602943583333333,0.022331704288334038,1.300154,1.195255,0.10489900000000008,-0.00018733891213389158,0.08287500000000012,35.25501856215237,212.25,-192.1,404.35,-0.04539748953974923
S15,2,29.996333333333336,0.018436075745367445,30.05,29.97,0.08000000000000185,0.0,1.2442930958333334,0.02915447344168043,1.352603,1.196534,0.156069,0.0003746736401673642,0.7473750000000005,67.41801021877889,293.13,-392.26,685.39,-0.7234309623430965
S16,1,29.389000000000006,0.02406241883103156,29.43,29.33,0.10000000000000142,8.368200836819905e-05,0.29309037916666664,0.007594423390032053,0.307057,0.273793,0.033264000000000016,4.817991631799162e-05,0.5526250000000008,38.43694069762458,129.95,-124.22,254.17,-0.08606694560669485
S16,1,29.404666666666675,0.02217105219775405,29.47,29.35,0.11999999999999744,0.0005020920502091943,0.2910325791666667,0.007675543937428752,0.307057,0.272513,0.03454400000000002,-6.958995815899574e-05,0.756083333333334,31.16489952109139,141.79,-122.95,264.74,-0.5876150627615062
S16,1,29.408666666666665,0.021868292622475166,29.47,29.35,0.11999999999999744,-8.368200836819905e-05,0.28416110000000006,0.004152722476279867,0.292984,0.266116,0.026868000000000003,-2.141422594142241e-05,0.20358333333333298,31.403176293591528,141.79,-110.59,252.38,-0.06841004184100503
S16,1,29.40133333333334,0.021406125810669308,29.45,29.35,0.09999999999999787,-8.368200836819905e-05,0.28031226666666664,0.005508434384700933,0.292984,0.266116,0.026868000000000003,-2.676569037656898e-05,0.46099999999999947,27.09164961754821,132.33,-110.59,242.92000000000002,-0.06414225941422523
S16,1,29.407000000000004,0.01891207727000531,29.45,29.37,0.0799999999999983,0.0001673640167363981,0.2766126083333333,0.00383022945199508,0.286587,0.262278,0.02430899999999997,-5.355648535564867e-06,0.5492500000000002,23.26391548308596,110.93,-101.96,212.89,-0.04610878661087851
S16,1,29.421333333333337,0.016478942792410682,29.47,29.39,0.0799999999999983,-0.0001673640167363981,0.2748213875,0.005088059140839174,0.286587,0.262278,0.02430899999999997,1.6062761506276073e-05,0.3625000000000005,34.28436987778347,230.01,-176.47,406.48,0.21493723849372345
S16,1,29.413666666666675,0.0264554132246854,29.47,29.35,0.11999999999999744,0.0,0.2751039541666667,0.005081408525405724,0.285307,0.262278,0.023028999999999966,1.0707112970711205e-05,0.11575,32.90728930552469,230.01,-176.47,406.48,0.2153138075313812
S16,1,29.429,0.03548238999841959,29.47,29.35,0.11999999999999744,0.00025104602510459716,0.27713505,0.0037582803743866694,0.285307,0.264837,0.020469999999999988,5.351464435146337e-06,0.27795833333333336,24.382491489760923,118.78,-80.65,199.43,-0.31523012552301233
S16,1,29.459999999999997,0.015275252316519142,29.49,29.41,0.0799999999999983,0.0001673640167363981,0.27708175833333326,0.0031434503004814994,0.286587,0.264837,0.02174999999999999,-5.351464435146337e-06,0.9974166666666666,25.887735207231287,119.79,-96.34,216.13,0.013012552301255214
S16,1,29.49,0.032659863237109836,29.55,29.41,0.14000000000000057,0.00033472803347281107,0.2790381666666667,0.003650232178308053,0.291704,0.264837,0.02686700000000003,5.353138075313796e-05,0.6592499999999997,39.08043564586804,144.55,-136.87,281.42,-0.36209205020920465
S16,1,29.515666666666664,0.01676968163747433,29.55,29.49,0.060000000000002274,0.00016736401673641296,0.28208205416666665,0.0029706558186533964,0.291704,0.275072,0.016632000000000036,5.351464435146337e-06,-0.07733333333333382,40.26197898831546,144.55,-136.87,281.42,-0.10313807531380663
S16,1,29.55233333333333,0.0433730587141624,29.65,29.49,0.16000000000000014,0.00041841004184099527,0.2813677458333333,0.004150259361120212,0.291704,0.269954,0.02174999999999999,-1.0707112970711437e-05,0.11062499999999939,27.61969007838505,148.75,-96.48,245.23000000000002,0.21184100418410076
S16,1,29.622666666666667,0.03794147540035263,29.69,29.53,0.16000000000000014,0.0005857740585774083,0.2793047375,0.0036647981074806493,0.291704,0.269954,0.02174999999999999,-2.141422594142264e-05,-0.054291666666667085,22.607568393459093,148.75,-96.48,245.23000000000002,0.21707112970711365
S16,1,29.67,0.021602468994693723,29.71,29.63,0.08000000000000185,0.000251046025104612,0.28174624583333335,0.004747556115385331,0.292984,0.271234,0.021750000000000047,4.2824267782426755e-05,-0.12737500000000004,22.87244148225928,100.12,-92.34,192.46,0.04686192468619267
S16,1,29.733999999999998,0.06416645021608451,29.89,29.67,0.21999999999999886,0.0009205020920502045,0.2837399666666666,0.004547356290441977,0.292984,0.271234,0.021750000000000047,6.423849372384939e-05,0.17558333333333356,45.82839531512883,156.94,-247.81,404.75,-0.04468619246861864
S16,1,29.910333333333334,0.144106056623431,30.13,29.69,0.4399999999999977,0.0016736401673640108,0.28413445833333334,0.0041230329479559754,0.295543,0.273793,0.02174999999999999,5.353138075313819e-05,0.1648750000000009,48.61963263419804,156.94,-247.81,404.75,-0.15887029288702897
S16,1,30.102666666666664,0.08816398861717266,30.23,29.91,0.3200000000000003,0.0013389121338912146,0.2874929416666667,0.004385369541243239,0.296822,0.275072,0.02174999999999999,-4.817991631799162e-05,0.17341666666666727,32.95429303079831,136.71,-149.91,286.62,0.04912133891213357
S16,1,30.215,0.05769170939860707,30.31,30.11,0.1999999999999993,0.0007531380753138064,0.2875036375,0.003765388039688225,0.296822,0.277631,0.019190999999999958,-1.0707112970711205e-05,-0.003708333333333395,33.50364587123214,88.33,-149.91,238.24,0.18414225941422552
S16,1,30.279000000000003,0.024879710609248925,30.31,30.23,0.0799999999999983,0.00025104602510459716,0.28824996666666663,0.010549131081857984,0.356954,0.277631,0.07932299999999998,0.0002248326359832635,0.12945833333333365,33.86003512190436,186.55,-92.13,278.68,-0.30686192468619256
S16,1,30.306333333333335,0.018436075745366612,30.35,30.27,0.08000000000000185,8.368200836819905e-05,0.2908567791666667,0.010157563991778045,0.356954,0.281469,0.07548499999999997,1.0707112970711205e-05,0.7136666666666671,34.76296521763099,186.55,-110.95,297.5,0.018242677824268434
S16,1,30.344333333333335,0.0338805089821411,30.41,30.29,0.120000000000001,0.0005020920502092092,0.2908034375,0.0019956932369714965,0.304498,0.282748,0.02174999999999999,-4.817573221757309e-05,-0.07395833333333321,33.08635375420302,129.64,-110.95,240.58999999999997,0.26221757322175737
S16,1,30.401666666666664,0.03656804919902333,30.45,30.33,0.120000000000001,0.0004184100418410101,0.29206146666666666,0.002477952992335048,0.303219,0.285307,0.01791200000000004,5.35146443514657e-06,0.2560000000000002,30.32382129888426,163.33,-103.34,266.67,0.22468619246861934
S16,1,30.450333333333333,0.024628348616087453,30.51,30.39,0.120000000000001,0.0005020920502092092,0.2939060291666667,0.0027244938664485814,0.304498,0.286587,0.01791100000000001,-1.6058577405857774e-05,1.0304583333333337,26.826979412025945,163.33,-103.34,266.67,-0.1622594142259412
